19/12/2016;005;A;AFN;0,05079000;0,05095000;66,29000000;66,49000000
19/12/2016;009;A;ETB;0,14880000;0,15070000;22,41000000;22,69000000
19/12/2016;015;A;THB;0,09407000;0,09417000;35,87000000;35,90000000
19/12/2016;020;A;PAB;3,37720000;3,37780000;1,00000000;1,00000000
19/12/2016;026;A;VEF;0,33770000;0,33860000;9,97500000;10,00000000
19/12/2016;030;A;BOB;0,48180000;0,49240000;6,86000000;7,01000000
19/12/2016;035;A;GHS;0,79840000;0,80230000;4,21000000;4,23000000
19/12/2016;040;A;CRC;0,00608400;0,00619700;545,07000000;555,07000000
19/12/2016;045;A;SVC;0,38680000;0,38730000;8,72200000;8,73200000
19/12/2016;051;A;NIO;0,11370000;0,11660000;28,96000000;29,71000000
19/12/2016;055;A;DKK;0,47370000;0,47390000;7,12830000;7,12930000
19/12/2016;060;A;ISK;0,02963000;0,02967000;113,83000000;113,99000000
19/12/2016;065;A;NOK;0,38930000;0,38980000;8,66440000;8,67440000
19/12/2016;070;A;SEK;0,36020000;0,36040000;9,37340000;9,37610000
19/12/2016;075;A;CZK;0,13020000;0,13050000;25,88200000;25,93200000
19/12/2016;090;A;GMD;0,07667000;0,08229000;41,05000000;44,05000000
19/12/2016;095;A;DZD;0,03029000;0,03037000;111,21000000;111,49090000
19/12/2016;100;A;KWD;11,00780000;11,06020000;0,30540000;0,30680000
19/12/2016;105;A;BHD;8,95100000;8,96680000;0,37670000;0,37730000
19/12/2016;115;A;IQD;0,00286000;0,00286500;1179,00000000;1181,00000000
19/12/2016;125;A;JOD;4,75660000;4,76750000;0,70850000;0,71000000
19/12/2016;130;A;LYD;2,33880000;2,35060000;1,43700000;1,44400000
19/12/2016;132;A;MKD;0,05690000;0,05750000;58,74000000;59,35000000
19/12/2016;133;A;RSD;0,02847000;0,02853000;118,38000000;118,61000000
19/12/2016;134;A;SDG;0,51880000;0,52130000;6,48000000;6,51000000
19/12/2016;135;A;TND;1,45870000;1,45990000;2,31370000;2,31520000
19/12/2016;136;A;SSP;0,04476000;0,04504000;75,00000000;75,45000000
19/12/2016;138;B;SDR;4,52680000;4,52760000;1,34040000;1,34040000
19/12/2016;139;A;MAD;0,33130000;0,33160000;10,18670000;10,19230000
19/12/2016;145;A;AED;0,91940000;0,91980000;3,67230000;3,67330000
19/12/2016;148;A;STD;0,00014140;0,00014480;23323,25000000;23878,75000000
19/12/2016;150;B;AUD;2,44910000;2,45030000;0,72520000;0,72540000
19/12/2016;155;A;BSD;3,37720000;3,37780000;1,00000000;1,00000000
19/12/2016;160;A;BMD;3,37720000;3,37780000;1,00000000;1,00000000
19/12/2016;165;A;CAD;2,52110000;2,52230000;1,33920000;1,33960000
19/12/2016;170;A;GYD;0,01614000;0,01662000;203,21000000;209,21000000
19/12/2016;173;A;NAD;0,23980000;0,23990000;14,08000000;14,08500000
19/12/2016;175;A;BBD;1,68020000;1,68890000;2,00000000;2,01000000
19/12/2016;180;A;BZD;1,67190000;1,68890000;2,00000000;2,02000000
19/12/2016;185;A;BND;2,33150000;2,33350000;1,44750000;1,44850000
19/12/2016;190;A;KYD;4,06890000;4,11930000;0,82000000;0,83000000
19/12/2016;195;A;SGD;2,33170000;2,33290000;1,44790000;1,44840000
19/12/2016;197;B;CLF;131,19070000;131,21400000;38,84600000;38,84600000
19/12/2016;200;B;FJD;1,58490000;1,63590000;0,46930000;0,48430000
19/12/2016;205;A;HKD;0,43480000;0,43490000;7,76730000;7,76780000
19/12/2016;210;A;TTD;0,49960000;0,50340000;6,70950000;6,75950000
19/12/2016;215;A;XCD;1,24160000;1,25570000;2,69000000;2,72000000
19/12/2016;220;A;USD;3,37720000;3,37780000;1,00000000;1,00000000
19/12/2016;230;A;JMD;0,02604000;0,02620000;128,91000000;129,69000000
19/12/2016;235;A;LRD;0,03518000;0,03712000;91,00000000;96,00000000
19/12/2016;245;B;NZD;2,34240000;2,34550000;0,69360000;0,69440000
19/12/2016;250;B;SBD;0,41880000;0,42560000;0,12400000;0,12600000
19/12/2016;255;A;SRD;0,45340000;0,46130000;7,32300000;7,44900000
19/12/2016;260;A;VND;0,00014840;0,00014840;22755,00000000;22765,00000000
19/12/2016;275;A;AMD;0,00698500;0,00704400;479,50000000;483,50000000
19/12/2016;295;A;CVE;0,03170000;0,03190000;105,89000000;106,55000000
19/12/2016;325;A;ANG;1,88670000;1,90840000;1,77000000;1,79000000
19/12/2016;328;A;AWG;1,86590000;1,88700000;1,79000000;1,81000000
19/12/2016;345;A;HUF;0,01133000;0,01134000;297,80000000;298,09000000
19/12/2016;363;A;CDF;0,00287400;0,00289900;1165,00000000;1175,00000000
19/12/2016;365;A;BIF;0,00200500;0,00202900;1664,52000000;1684,52000000
19/12/2016;368;A;KMF;0,00726900;0,00728600;463,60000000;464,60000000
