20/12/2016;450;A;PYG;0,00058170;0,00058250;5766,24000000;5773,02000000
20/12/2016;460;A;UAH;0,12700000;0,12720000;26,40000000;26,45000000
20/12/2016;470;A;JPY;0,02844000;0,02845000;118,07000000;118,09000000
20/12/2016;482;A;GEL;1,18660000;1,20380000;2,79000000;2,83000000
20/12/2016;490;A;ALL;0,02578000;0,02602000;129,07000000;130,25000000
20/12/2016;495;A;HNL;0,14270000;0,14330000;23,44000000;23,54000000
20/12/2016;500;A;SLL;0,00059990;0,00061090;5498,00000000;5598,00000000
20/12/2016;503;A;MDL;0,16590000;0,16680000;20,14000000;20,24000000
20/12/2016;506;A;RON;0,76990000;0,77110000;4,35580000;4,36180000
20/12/2016;510;A;BGN;1,77950000;1,78060000;1,88620000;1,88700000
20/12/2016;530;B;GIP;4,15790000;4,16130000;1,23820000;1,23900000
20/12/2016;535;A;EGP;0,17000000;0,17090000;19,65000000;19,75000000
20/12/2016;540;B;GBP;4,13670000;4,13950000;1,23190000;1,23250000
20/12/2016;545;B;FKP;4,15720000;4,16130000;1,23800000;1,23900000
20/12/2016;560;A;LBP;0,00221800;0,00222700;1508,00000000;1514,00000000
20/12/2016;570;B;SHP;4,19750000;4,20500000;1,25000000;1,25200000
20/12/2016;575;A;SYP;0,00651300;0,00652200;515,00000000;515,60000000
20/12/2016;585;A;SZL;0,23750000;0,23790000;14,12000000;14,14000000
20/12/2016;603;A;LSL;0,23850000;0,23890000;14,06000000;14,08000000
20/12/2016;608;A;TMT;0,96240000;0,96530000;3,47920000;3,48920000
20/12/2016;622;A;MZN;0,04634000;0,04648000;72,26000000;72,46000000
20/12/2016;625;A;ERN;0,21250000;0,21950000;15,30000000;15,80000000
20/12/2016;630;A;NGN;0,01100000;0,01104000;304,25000000;305,25000000
20/12/2016;635;A;AOA;0,02018000;0,02035000;165,07500000;166,42500000
20/12/2016;640;A;TWD;0,10470000;0,10480000;32,05300000;32,08400000
20/12/2016;642;A;TRY;0,95440000;0,95510000;3,51640000;3,51840000
20/12/2016;660;A;PEN;0,98620000;0,98670000;3,40400000;3,40500000
20/12/2016;665;A;BTN;0,04935000;0,04936000;68,04000000;68,05000000
20/12/2016;670;A;MRO;0,00927600;0,00943400;356,00000000;362,00000000
20/12/2016;680;B;TOP;1,48630000;1,59000000;0,44260000;0,47340000
20/12/2016;685;A;MOP;0,41960000;0,42090000;7,97900000;8,00300000
20/12/2016;706;A;ARS;0,21230000;0,21240000;15,81500000;15,82000000
20/12/2016;715;A;CLP;0,00496700;0,00497500;675,09000000;676,10000000
20/12/2016;720;A;COP;0,00112300;0,00112400;2987,50000000;2989,50000000
20/12/2016;725;A;CUP;3,35800000;3,35860000;1,00000000;1,00000000
20/12/2016;730;A;DOP;0,07191000;0,07207000;46,60000000;46,70000000
20/12/2016;735;A;PHP;0,06724000;0,06728000;49,92000000;49,94000000
20/12/2016;741;A;MXN;0,16450000;0,16460000;20,40990000;20,41840000
20/12/2016;745;A;UYU;0,11730000;0,11750000;28,58000000;28,63000000
20/12/2016;755;B;BWP;0,30890000;0,30970000;0,09200000;0,09220000
20/12/2016;760;A;MWK;0,00465900;0,00469200;715,78000000;720,78000000
20/12/2016;766;A;ZMW;0,34130000;0,34200000;9,82000000;9,84000000
20/12/2016;770;A;GTQ;0,44940000;0,44960000;7,47000000;7,47300000
20/12/2016;775;A;MMK;0,00242300;0,00244400;1374,00000000;1386,00000000
20/12/2016;778;B;PGK;1,02920000;1,08650000;0,30650000;0,32350000
20/12/2016;779;A;HRK;0,46220000;0,46260000;7,26090000;7,26590000
20/12/2016;780;A;LAK;0,00040900;0,00040980;8195,00000000;8210,00000000
20/12/2016;785;A;ZAR;0,23900000;0,23920000;14,04100000;14,05100000
20/12/2016;795;A;CNY;0,48290000;0,48350000;6,94700000;6,95400000
20/12/2016;796;A;CNH;0,48350000;0,48370000;6,94410000;6,94510000
20/12/2016;800;A;QAR;0,92210000;0,92240000;3,64100000;3,64150000
20/12/2016;805;A;OMR;8,71530000;8,72820000;0,38480000;0,38530000
20/12/2016;810;A;YER;0,01339000;0,01345000;249,75000000;250,75000000
20/12/2016;815;A;IRR;0,00010390;0,00010390;32321,00000000;32321,00000000
20/12/2016;820;A;SAR;0,89490000;0,89560000;3,75000000;3,75250000
20/12/2016;825;A;KHR;0,00082380;0,00083890;4003,46000000;4076,44000000
20/12/2016;828;A;MYR;0,74940000;0,75000000;4,47800000;4,48100000
20/12/2016;830;A;RUB;0,05455000;0,05458000;61,53660000;61,55490000
20/12/2016;831;A;BYN;1,70240000;1,70960000;1,96450000;1,97250000
20/12/2016;835;A;TJS;0,42590000;0,42650000;7,87400000;7,88400000
20/12/2016;840;A;MUR;0,09289000;0,09368000;35,85000000;36,15000000
20/12/2016;845;A;NPR;0,03058000;0,03087000;108,80000000;109,80000000
20/12/2016;850;A;SCR;0,24640000;0,25020000;13,42590000;13,62590000
20/12/2016;855;A;LKR;0,02239000;0,02258000;148,75000000;149,95000000
20/12/2016;860;A;INR;0,04933000;0,04935000;68,05010000;68,07020000
20/12/2016;865;A;IDR;0,00025000;0,00025020;13425,00000000;13430,00000000
20/12/2016;870;A;MVR;0,21170000;0,22420000;14,98000000;15,86000000
20/12/2016;875;A;PKR;0,03200000;0,03206000;104,75000000;104,95000000
20/12/2016;880;A;ILS;0,87110000;0,87170000;3,85310000;3,85510000
20/12/2016;892;A;KGS;0,04823000;0,04845000;69,32250000;69,62250000
20/12/2016;893;A;UZS;0,00104500;0,00104800;3205,00000000;3215,00000000
20/12/2016;905;A;BDT;0,04260000;0,04274000;78,58000000;78,83000000
20/12/2016;912;B;WST;1,29920000;1,37270000;0,38690000;0,40870000
20/12/2016;913;A;KZT;0,01002000;0,01002000;335,10000000;335,17000000
20/12/2016;915;A;MNT;0,00134900;0,00135400;2480,00000000;2490,00000000
20/12/2016;920;A;VUV;0,02961000;0,03071000;109,35000000;113,39000000
20/12/2016;930;A;KRW;0,00281000;0,00281500;1193,02000000;1195,02000000
20/12/2016;946;A;TZS;0,00153800;0,00154600;2173,00000000;2183,00000000
20/12/2016;950;A;KES;0,03279000;0,03286000;102,20000000;102,40000000
20/12/2016;955;A;UGX;0,00093930;0,00094210;3565,00000000;3575,00000000
20/12/2016;960;A;SOS;0,00577000;0,00584100;575,00000000;582,00000000
20/12/2016;975;A;PLN;0,78940000;0,78960000;4,25350000;4,25400000
20/12/2016;978;B;EUR;3,48260000;3,48390000;1,03710000;1,03730000
20/12/2016;998;A;XAU;121,71080000;121,73250000;0,02759000;0,02759000
